State,Institute,Course,Quota,Fee,Beds,Bond Years,Bond Penalty,Stipend Year 1
Telangana,"Government Med Coll, Wanaparthy",MBBS,AI,14000,605,0,0,25960
Telangana,"Govt Med Coll, Maheshwaram",MBBS,AI,14000,Info Not Available,0,0,25960
Telangana,"Govt Med Coll, Medak",MBBS,AI,14000,250,0,0,25960
Telangana,"Govt Med Coll, Quthbullapur",MBBS,AI,14000,Info Not Available,0,0,25960
Telangana,"Govt Med Coll, Yadadri",MBBS,AI,14000,Info Not Available,0,0,25960
Telangana,"Kakatiya Med Coll, Warangal",MBBS,AI,14000,1150,0,0,25960
Telangana,"Osmania Med Coll, Hyderabad",MBBS,AI,14000,4800,0,0,25960
Telangana,"Rajiv Gandhi IMS, Adilabad",MBBS,AI,14000,Info Not Available,0,0,25960
Tripura,"Agartala Med Coll, Agartala",MBBS,AI,59500,580,5,2000000,20500
Uttar Pradesh,"Auto. State Med Coll, Kushinagar",MBBS,AI,24000,Info Not Available,2,1000000,12000
Uttar Pradesh,"Govt Med Coll, Auraiya",MBBS,AI,24000,Info Not Available,2,1000000,12000
Uttar Pradesh,"Auton. State Med Coll, Etah",MBBS,AI,24000,330,2,1000000,12000
Uttar Pradesh,"Auton. State Med Coll,Fatehpur",MBBS,AI,24000,Info Not Available,2,1000000,12000
Uttar Pradesh,"Auton. State Med Coll,Ghazipur",MBBS,AI,24000,350,2,1000000,12000
Uttar Pradesh,"Govt Med Coll, Gonda",MBBS,AI,24000,420,2,1000000,12000
Uttar Pradesh,"Auton. State Med Coll, Hardoi",MBBS,AI,24000,332,2,1000000,12000
Uttar Pradesh,"Auto. State MedColl, Kanpur Dehat",MBBS,AI,24000,Info Not Available,2,1000000,12000
Uttar Pradesh,"Govt Med Coll, Kaushambi",MBBS,AI,24000,Info Not Available,2,1000000,12000
Uttar Pradesh,"Govt Med Coll, Lakhimpur Kheri",MBBS,AI,24000,Info Not Available,2,1000000,12000
Uttar Pradesh,"Auto. State Med Coll, Lalitpur",MBBS,AI,24000,Info Not Available,2,1000000,12000
Uttar Pradesh,"Auton. State Med Coll,Mirzapur",MBBS,AI,24000,Info Not Available,2,1000000,12000
Uttar Pradesh,"Auto. State Med Coll, Pilibhit",MBBS,AI,24000,Info Not Available,2,1000000,12000
Uttar Pradesh,"Auton.State MedColl,Pratapgarh",MBBS,AI,24000,Info Not Available,2,1000000,12000
Uttar Pradesh,"Auton. StateMed,Siddharthnagar",MBBS,AI,24000,350,2,1000000,12000
Uttar Pradesh,"Autonomous Med Coll, Sonebhadra",MBBS,AI,24000,Info Not Available,2,1000000,12000
Uttar Pradesh,"Auto. State Med Coll, Sultanpur",MBBS,AI,24000,Info Not Available,2,1000000,12000
Uttar Pradesh,"Govt Med Coll, Chandauli",MBBS,AI,24000,420,2,1000000,12000
Uttar Pradesh,"BRD Med Coll, Gorakhpur",MBBS,AI,24000,1050,2,1000000,12000
Uttar Pradesh,"Dr RML IMS, Lucknow",MBBS,AI,24000,Info Not Available,2,1000000,12000
Uttar Pradesh,"Govt Allopathic Med Coll,Banda",MBBS,AI,24000,430,2,1000000,12000
Uttar Pradesh,"Govt IMS, Kasna",MBBS,AI,24000,500,2,1000000,12000
Uttar Pradesh,"Govt Med Coll, Azamgarh",MBBS,AI,24000,550,2,1000000,12000
Uttar Pradesh,"Govt Med Coll, Bahraich",MBBS,AI,24000,Info Not Available,2,1000000,12000
Uttar Pradesh,"Govt Med Coll, Faizabad",MBBS,AI,24000,Info Not Available,2,1000000,12000
Uttar Pradesh,"Govt Med Coll, Firozobad",MBBS,AI,24000,517,2,1000000,12000
Uttar Pradesh,"Govt Med Coll, Kannauj",MBBS,AI,24000,470,2,1000000,12000
Uttar Pradesh,"Govt Med Coll, Rampur, Basti",MBBS,AI,24000,500,2,1000000,12000
Uttar Pradesh,"Govt Med Coll, Shahjhanpur",MBBS,AI,24000,460,2,1000000,12000
Uttar Pradesh,"Govt Med Coll, Badaun",MBBS,AI,24000,Info Not Available,2,1000000,12000
Uttar Pradesh,"GSVM Med Coll, Kanpur",MBBS,AI,24000,2083,2,1000000,12000
Uttar Pradesh,"Govt Med Coll, Bulandshahr",MBBS,AI,24000,430,2,1000000,12000
Uttar Pradesh,"KGMU, Lucknow",MBBS,AI,47600,4500,2,1000000,12000
Uttar Pradesh,"LLRM Med Coll, Meerut",MBBS,AI,24000,1090,2,1000000,12000
Uttar Pradesh,"MLB Med Coll, Jhansi",MBBS,AI,24000,700,2,1000000,12000
Uttar Pradesh,"Auton. State Med Coll, Deoria",MBBS,AI,24000,340,2,1000000,12000
Uttar Pradesh,"Auto. State Med Coll, Bijnor",MBBS,AI,24000,Info Not Available,2,1000000,12000
Uttar Pradesh,"MLN Med Coll, Allahabad",MBBS,AI,24000,Info Not Available,2,1000000,12000
Uttar Pradesh,"MRA Med Coll, Ambedkarnagar",MBBS,AI,24000,490,2,1000000,12000
Uttar Pradesh,"Rajkiya Med Coll, Jalaun",MBBS,AI,24000,Info Not Available,2,1000000,12000
Uttar Pradesh,"S N Med Coll, Agra",MBBS,AI,24000,976,2,1000000,12000
Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",MBBS,AI,24000,500,2,1000000,12000
Uttar Pradesh,"Auton. State Med Coll, Jaunpur",MBBS,AI,24000,394,2,1000000,12000
Uttar Pradesh,"UP Univ of Med Sci, Etawah",MBBS,AI,24000,1268,2,1000000,12000
Uttarakhand,"Govt Med Coll, Haldwani",MBBS,AI,150000,600,Info Not Available,Info not available,17000
Uttarakhand,"Soban Singh Govt Inst, Almora",MBBS,AI,150000,Info Not Available,Info Not Available,Info not available,17000
Uttarakhand,"VCSG Med Coll, Pauri Garhwal",MBBS,AI,150000,Info Not Available,Info Not Available,Info not available,17000
Uttarakhand,"Doon Med Coll, Dehradun",MBBS,AI,150000,436,Info Not Available,Info not available,17000
Uttarakhand,"Government Med Coll, Haridwar",MBBS,AI,150000,Info Not Available,Info Not Available,Info not available,17000
West Bengal,Bankura Sammilani Med Coll,MBBS,AI,9000,1441,0,0,30855
West Bengal,"Barasat Govt Med Coll, Barasat",MBBS,AI,9000,600,0,0,30855
West Bengal,Burdwan Medical College,MBBS,AI,9000,1099,0,0,30855
West Bengal,Calcutta National Med Coll,MBBS,AI,9000,1470,0,0,30855
West Bengal,"College of Med & JNM, Kalyani",MBBS,AI,9000,450,0,0,30855
West Bengal,"College of Med & SDH, Kolkata",MBBS,AI,9000,500,0,0,30855
West Bengal,"Diamond Harbour Govt MC, WB",MBBS,AI,9000,420,0,0,30855
West Bengal,"IPGMER, Kolkata",MBBS,AI,9000,2300,0,0,30855
West Bengal,Jalpaiguri Govt Med Coll,MBBS,AI,9000,Info Not Available,0,0,30855
West Bengal,"Jhargram Govt Med Coll,Jhargram",MBBS,AI,9000,600,0,0,30855
West Bengal,"MJN Med Coll, Coochbehar",MBBS,AI,9000,400,0,0,30855
West Bengal,Malda Med Coll,MBBS,AI,9000,Info Not Available,0,0,30855
West Bengal,"Medical College, Kolkata",MBBS,AI,9000,2668,0,0,30855
West Bengal,Midnapore Medical College,MBBS,AI,9000,1051,0,0,30855
West Bengal,Murshidabad Med Coll,MBBS,AI,9000,1208,0,0,30855
West Bengal,"Nilratan Sircar, Kolkata",MBBS,AI,9000,1920,0,0,30855
West Bengal,"NBMC, Darjeeling",MBBS,AI,9000,843,0,0,30855
West Bengal,"Prafulla CS Govt Med, Arambagh",MBBS,AI,9000,Info Not Available,0,0,30855
West Bengal,Purulia Govt Med Coll,MBBS,AI,9000,548,0,0,30855
Himachal Pradesh,"LalBahShastri Govt Med, Mandi",MBBS,AI,50000,500,Info Not Available,Info not available,20000
West Bengal,"Govt Med Coll, Raiganj",MBBS,AI,9000,542,0,0,30855
West Bengal,"Govt Med Coll, Rampurhat",MBBS,AI,9000,Info Not Available,0,0,30855
West Bengal,"RG Kar Med Coll, Kolkata",MBBS,AI,9000,1663,0,0,30855
West Bengal,"Sarat CC Govt Med Coll, Howrah",MBBS,AI,9000,1033,0,0,30855
West Bengal,"TamraliptoGovtMed,PurbaMedinpur",MBBS,AI,9000,507,0,0,30855
Uttar Pradesh,"Auton. State Med Coll,Amethi",MBBS,AI,24000,Info Not Available,2,1000000,12000
Madhya Pradesh,"ESIC Med Coll, Indore",MBBS,AI,100000,Info Not Available,1,500000,26300
Rajasthan,"ESIC Med Coll, Jaipur",MBBS,AI,100000,Info Not Available,1,500000,26300
Meghalaya,"Shillong MedColl, Meghalaya",MBBS,AI,14000,Info Not Available,2,Info not available,Info not available
Assam,"ESIC, Beltola",MBBS,AI,100000,Info Not Available,1,500000,26300
Uttar Pradesh,"ESIC, Varanasi",MBBS,AI,100000,Info Not Available,1,500000,26300
Odisha,"AIIMS, Bhubaneswar",MBBS,AIIMS SO,1350,1165,0,0,30700
Andhra Pradesh,"AIIMS, Mangalagiri",MBBS,AIIMS SO,1350,960,0,0,30700
Assam,"AIIMS, Guwahati",MBBS,AIIMS SO,1350,750,0,0,30700
Bihar,"AIIMS, Patna",MBBS,AIIMS SO,1350,960,0,0,30700
Chhattisgarh,"AIIMS, Raipur",MBBS,AIIMS SO,1350,960,0,0,30700
Delhi,"AIIMS, Delhi",MBBS,AIIMS SO,1350,3194,0,0,30700
Gujarat,"AIIMS, Rajkot",MBBS,AIIMS SO,1350,750,0,0,30700
Himachal Pradesh,"AIIMS, Bilaspur, Himachal",MBBS,AIIMS SO,1350,750,0,0,30700
Jammu and Kashmir,"AIIMS, Jammu",MBBS,AIIMS SO,1350,750,0,0,30700
Jharkhand,"AIIMS, Deoghar",MBBS,AIIMS SO,1350,Info Not Available,0,0,30700
Madhya Pradesh,"AIIMS, Bhopal",MBBS,AIIMS SO,1350,833,0,0,30700
Maharashtra,"AIIMS, Nagpur",MBBS,AIIMS SO,1350,500,0,0,30700
Punjab,"AIIMS, Bathinda",MBBS,AIIMS SO,1350,750,0,0,30700
Rajasthan,"AIIMS, Jodhpur",MBBS,AIIMS SO,1350,960,0,0,30700
Tamil Nadu,"AIIMS, Madurai",MBBS,AIIMS SO,1350,Info Not Available,0,0,30700
Telangana,"AIIMS, Bibinagar",MBBS,AIIMS SO,1350,750,0,0,30700
Uttar Pradesh,"AIIMS, Rai Bareli",MBBS,AIIMS SO,1350,Info Not Available,0,0,30700
Uttar Pradesh,"AIIMS, Gorakhpur",MBBS,AIIMS SO,1350,Info Not Available,0,0,30700
Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,1350,960,0,0,30700
West Bengal,"AIIMS, Kalyani",MBBS,AIIMS SO,1350,300,0,0,30700
Uttar Pradesh,"JNMC (AMU), Aligarh",MBBS,AM,60300,1269,Info Not Available,Info not available,Info not available
Uttar Pradesh,"JNMC (AMU), Aligarh",MBBS,AMU NR,2293362,1269,Info Not Available,Info not available,Info not available
Uttar Pradesh,"JNMC (AMU), Aligarh",MBBS,AMU SO,60300,1269,Info Not Available,Info not available,Info not available
Uttar Pradesh,"IMS(BHU), Varanasi",MBBS,BHU SO,33739,1165,0,0,Info not available
Delhi,"Lady Hardinge, Delhi",MBBS,DU,1665,877,1,1500000,24000
Delhi,"MAMC, Delhi",MBBS,DU,2095,2800,1,1500000,23000
Delhi,"UCMS, Delhi",MBBS,DU,31340,1000,1,1500000,28000
Uttar Pradesh,"ESIC MedCollHosp,Noida",MBBS,ES,24000,Info Not Available,1,500000,26300
Telangana,"ESIC Med Coll,Sanath Nagar",MBBS,ES,24000,690,1,500000,26300
Rajasthan,"ESIC Med Coll, Alwar",MBBS,ES,24000,Info Not Available,1,500000,26300
Karnataka,"ESI, Bangalore",MBBS,ES,24000,530,1,500000,26300
Karnataka,"ESIC Med Coll,Gulbarga",MBBS,ES,24000,480,1,500000,26300
West Bengal,"ESI, Joka, Kolkata",MBBS,ES,24000,470,1,500000,26300
Bihar,"ESIC Med Coll, Patna",MBBS,ES,24000,Info Not Available,1,500000,26300
Haryana,"ESI Med Coll, Faridabad",MBBS,ES,24000,Info Not Available,1,500000,26300
Tamil Nadu,"ESI PGIMSR, KK Nagar, Chennai",MBBS,ES,24000,470,1,500000,26300
Tamil Nadu,"Govt Med Coll & ESI,Coimbatore",MBBS,ES,24000,300,1,500000,27315
Kerala,"Govt Med Coll, Kollam",MBBS,ES,24000,500,1,500000,27300
Himachal Pradesh,"LalBahShastri Govt Med, Mandi",MBBS,ES,24000,500,1,500000,20000
Punjab,"ESIC MedCollHosp,Ludhiana",MBBS,ES,24000,Info Not Available,1,500000,26300
Gujarat,"ESIC Med Coll, Naroda",MBBS,ES,24000,Info Not Available,1,500000,26300
Maharashtra,"ESI, Andheri, Mumbai",MBBS,ES,24000,Info Not Available,1,500000,26300
Madhya Pradesh,"ESIC Med Coll, Indore",MBBS,ES,24000,Info Not Available,1,500000,26300
Rajasthan,"ESIC Med Coll, Jaipur",MBBS,ES,24000,Info Not Available,1,500000,26300
Assam,"ESIC, Beltola",MBBS,ES,24000,Info Not Available,1,500000,26300
Uttar Pradesh,"ESIC, Varanasi",MBBS,ES,24000,Info Not Available,1,500000,26300
Delhi,"ABVIMS (Dr RML Hosp), Delhi",MBBS,IP,41000,1626,1,1500000,30070
Delhi,"VMMC, Delhi",MBBS,IP,41000,1550,1,1500000,26300
Delhi,"ESI, Basaidarpur, Delhi",MBBS,IP,100000,Info Not Available,1,500000,26300
Pondicherry,"JIPMER, Puducherry",MBBS,JP,1200,2059,0,0,26300
Pondicherry,"JIPMER, Karaikal",MBBS,JP,1200,506,0,0,26300
Gujarat,"SBKS, Vadadora",MBBS,JAIN MIN,2275000,1340,0,0,Info not available
Pondicherry,"JIPMER, Puducherry",MBBS,JPMR SO,1200,2059,0,0,26300
Pondicherry,"JIPMER, Karaikal",MBBS,JPMR SO,1200,506,0,0,26300
Delhi,"Hamdard Institute, Delhi",MBBS,MUSLIM MIN,1630000,710,0,0,26500
Karnataka,"Yenepoya Med Coll, Mangalore",MBBS,MUSLIM MIN,2300000,910,Info Not Available,Info not available,12000
Maharashtra,"DY Patil UniversitySclofMed,Taluka Maval",MBBS,DEEMED PS,2500000,Info Not Available,0,0,Info not available
Odisha,"IMS & SUM, Bhubaneswar",MBBS,DEEMED PS,2195000,1410,0,0,29500
Odisha,"IMS & SH, Campus II, Phulnakhara",MBBS,DEEMED PS,1795000,1500,0,0,Info not available
Pondicherry,"Aarupadai Veedu, Pondicherry",MBBS,DEEMED PS,2388000,584,0,0,5000
Maharashtra,"BVDU, Sangli",MBBS,DEEMED PS,2552550,853,0,0,Info not available
Maharashtra,"BVDU, Pune",MBBS,DEEMED PS,2855600,856,0,0,Info not available
Maharashtra,"Datta Meghe Med Coll, Nagpur",MBBS,DEEMED PS,2325000,925,0,0,10000
Maharashtra,"DY Patil, Pimpri, Pune",MBBS,DEEMED PS,2700000,2011,0,0,Info not available
Maharashtra,"DY Patil, Kolhapur",MBBS,DEEMED PS,2400000,800,0,0,Info not available
Uttarakhand,"Graphic Era IMS, Dehradun",MBBS,DEEMED PS,2520000,900,0,0,Info not available
Maharashtra,"JN Med College, Meghe, Wardha",MBBS,DEEMED PS,2325000,2150,0,0,10000
Maharashtra,"Krishna IMS, Karad",MBBS,DEEMED PS,2450000,1125,0,0,18000
Pondicherry,"MGMC & RI, Pondicherry",MBBS,DEEMED PS,2702000,1380,0,0,2500
Maharashtra,"MGM Med Coll, Nerul",MBBS,DEEMED PS,2350000,1200,0,0,Info not available
Maharashtra,Mahatma Gandhi Mission Vashi,MBBS,DEEMED PS,2350000,440,0,0,18000
Maharashtra,"MGM Med Coll, Aurangabad",MBBS,DEEMED PS,2350000,700,0,0,18000
Maharashtra,"MGM Med Coll, Navi Mumbai",MBBS,DEEMED PS,2350000,1740,0,0,10000
Telangana,"Malla Reddy IMS, Hyderabad",MBBS,DEEMED PS,2150000,940,0,0,Info not available
Telangana,"Malla Reddy(Women), Hyderabad",MBBS,DEEMED PS,2050000,1050,0,0,Info not available
Maharashtra,"DY Patil, Navi Mumbai",MBBS,DEEMED PS,2700000,1662,0,0,18000
Uttar Pradesh,"Santosh Med Coll, Ghaziabad",MBBS,DEEMED PS,2400000,800,0,0,Info not available
Maharashtra,"Rural Med Coll, LONI",MBBS,DEEMED PS,1900000,1275,0,0,8000
Pondicherry,"SLIMS, Pondicherry",MBBS,DEEMED PS,2600000,1230,0,0,Info not available
Maharashtra,"Symbiosis Med Coll Women, Pune",MBBS,DEEMED PS,1000000,900,0,0,5000
Pondicherry,"Vinayaka Missions, Karaikal",MBBS,DEEMED PS,2188000,590,0,0,20000
Tamil Nadu,"ACS Med Coll, Chennai",MBBS,DEEMED PS,2500000,1050,0,0,25000
Tamil Nadu,"Bhaarat Med Coll, Chennai",MBBS,DEEMED PS,2750000,500,0,0,Info not available
Tamil Nadu,"JR Med Coll & Hosp, Avanampattu",MBBS,DEEMED PS,2600000,605,0,0,Info not available
Tamil Nadu,"Meenakshi Med Coll, Enathur",MBBS,DEEMED PS,2300000,1110,0,0,Info not available
Tamil Nadu,"Saveetha, Kanchipuram",MBBS,DEEMED PS,2700000,1250,0,0,Info not available
Tamil Nadu,"Shri Satya Sai, Kancheepuram",MBBS,DEEMED PS,2402000,1120,0,0,2500
Tamil Nadu,"Sree Balaji Med Coll, Chennai",MBBS,DEEMED PS,3050000,1250,0,0,Info not available
Tamil Nadu,"Sri Lalithambigai Med, Chennai",MBBS,DEEMED PS,2100000,940,0,0,25000
Tamil Nadu,"SRMC & RI, Chennai",MBBS,DEEMED PS,3003000,1800,0,0,Info not available
Tamil Nadu,"SRM Med Coll, Kancheepuram",MBBS,DEEMED PS,2800000,1590,0,0,13500
Tamil Nadu,"Vels Med Coll, Tiruvallur",MBBS,DEEMED PS,2197000,935,0,0,25000
Tamil Nadu,"Vinayaka Missions, Salem",MBBS,DEEMED PS,2250000,560,0,0,5000
Kerala,"Amrita School of Med, Kochi",MBBS,DEEMED PS,2580000,1110,0,0,Info not available
Haryana,Amrita School of Med. Faridabad,MBBS,DEEMED PS,2594800,Info Not Available,0,0,24310
Andhra Pradesh,"GITAM IMS, Vizag",MBBS,DEEMED PS,2537000,780,0,0,Info not available
Delhi,"Hamdard Institute, Delhi",MBBS,DEEMED PS,1630000,710,0,0,26500
Karnataka,"Jagadguru Gangadhar, Hubli",MBBS,DEEMED PS,1920000,330,Info Not Available,Info not available,Info not available
Karnataka,"JN Medical College, Belgaum",MBBS,DEEMED PS,1920000,2400,Info Not Available,Info not available,15000
Karnataka,"JSS Med Coll, Mysore",MBBS,DEEMED PS,2195100,2060,0,0,30000
Karnataka,"KS Hegde, Mangalore",MBBS,DEEMED PS,1778000,1000,Info Not Available,Info not available,30000
Karnataka,"Kasturba Med Coll, Mangalore",MBBS,DEEMED PS,1770000,1290,Info Not Available,Info not available,Info not available
Karnataka,"Kasturba Med Coll, Manipal",MBBS,DEEMED PS,1770000,2032,Info Not Available,Info not available,30000
Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,1818300,940,0,0,12000
Jharkhand,"Manipal TataMedColl,Jamshedpur",MBBS,DEEMED PS,1609000,983,0,0,Info not available
Karnataka,"Rajeshwari, Bangalore",MBBS,DEEMED PS,2450000,1460,0,0,Info not available
Gujarat,"SBKS, Vadadora",MBBS,DEEMED PS,2275000,1340,0,0,Info not available
Karnataka,"Shri BM Patil, Vijayapura",MBBS,DEEMED PS,1900000,1130,Info Not Available,Info not available,Info not available
Karnataka,"SDU Med Coll, Kolar",MBBS,DEEMED PS,1940000,1100,Info Not Available,Info not available,17000
Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,DEEMED PS,1880000,720,Info Not Available,Info not available,Info not available
Karnataka,"Siddhartha Med Coll, Tumkur",MBBS,DEEMED PS,1880000,960,Info Not Available,Info not available,Info not available
Karnataka,"Yenepoya Med Coll, Mangalore",MBBS,DEEMED PS,2300000,910,Info Not Available,Info not available,12000
Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",MBBS,DEEMED PS,2700000,1180,0,0,18500
Maharashtra,"MGM Med Coll,Panvel",MBBS,DEEMED PS,2350000,Info Not Available,0,0,18000
Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,1850000,2600,0,0,30000
Tamil Nadu,"Saveetha, Kanchipuram",MBBS,DEEMED NRI,Info not available,1250,0,0,Info not available
Maharashtra,"DY Patil UniversitySclofMed,Taluka Maval",MBBS,DEEMED NRI,3870000,Info Not Available,0,0,Info not available
Odisha,"IMS & SUM, Bhubaneswar",MBBS,DEEMED NRI,4300000,1410,0,0,29500
Odisha,"IMS & SH, Campus II, Phulnakhara",MBBS,DEEMED NRI,3440000,1500,0,0,Info not available
Maharashtra,"BVDU, Sangli",MBBS,DEEMED NRI,7426272,853,0,0,Info not available
Maharashtra,"BVDU, Pune",MBBS,DEEMED NRI,7426272,856,0,0,Info not available
Maharashtra,"Datta Meghe Med Coll, Nagpur",MBBS,DEEMED NRI,2967000,925,0,0,10000
Maharashtra,"DY Patil, Pimpri, Pune",MBBS,DEEMED NRI,5160000,2011,0,0,Info not available
Maharashtra,"DY Patil, Kolhapur",MBBS,DEEMED NRI,3612000,800,0,0,Info not available
Uttarakhand,"Graphic Era IMS, Dehradun",MBBS,DEEMED NRI,4300000,900,0,0,Info not available
Maharashtra,"JN Med College, Meghe, Wardha",MBBS,DEEMED NRI,2967000,2150,0,0,10000
Maharashtra,"Krishna IMS, Karad",MBBS,DEEMED NRI,4300000,1125,0,0,18000
Pondicherry,"MGMC & RI, Pondicherry",MBBS,DEEMED NRI,4932014,1380,0,0,2500
Maharashtra,"MGM Med Coll, Nerul",MBBS,DEEMED NRI,5160000,1200,0,0,Info not available
Maharashtra,Mahatma Gandhi Mission Vashi,MBBS,DEEMED NRI,5160000,440,0,0,18000
Maharashtra,"MGM Med Coll, Aurangabad",MBBS,DEEMED NRI,5160000,700,0,0,18000
Maharashtra,"MGM Med Coll, Navi Mumbai",MBBS,DEEMED NRI,5160000,1740,0,0,10000
Telangana,"Malla Reddy IMS, Hyderabad",MBBS,DEEMED NRI,3612000,940,0,0,Info not available
Telangana,"Malla Reddy(Women), Hyderabad",MBBS,DEEMED NRI,3612000,1050,0,0,Info not available
Maharashtra,"DY Patil, Navi Mumbai",MBBS,DEEMED NRI,4730000,1662,0,0,18000
Uttar Pradesh,"Santosh Med Coll, Ghaziabad",MBBS,DEEMED NRI,4300000,800,0,0,Info not available
Maharashtra,"Rural Med Coll, LONI",MBBS,DEEMED NRI,9611360,1275,0,0,8000
Maharashtra,"Symbiosis Med Coll Women, Pune",MBBS,DEEMED NRI,3495470,900,0,0,5000
Tamil Nadu,"ACS Med Coll, Chennai",MBBS,DEEMED NRI,3784000,1050,0,0,25000
Tamil Nadu,"Meenakshi Med Coll, Enathur",MBBS,DEEMED NRI,4300000,1110,0,0,Info not available
Tamil Nadu,"Sree Balaji Med Coll, Chennai",MBBS,DEEMED NRI,5160000,1250,0,0,Info not available
Tamil Nadu,"Sri Lalithambigai Med, Chennai",MBBS,DEEMED NRI,2838000,940,0,0,25000
Tamil Nadu,"SRMC & RI, Chennai",MBBS,DEEMED NRI,12900000,1800,0,0,Info not available
Tamil Nadu,"SRM Med Coll, Kancheepuram",MBBS,DEEMED NRI,4300000,1590,0,0,13500
Tamil Nadu,"Vels Med Coll, Tiruvallur",MBBS,DEEMED NRI,3594800,935,0,0,25000
Kerala,"Amrita School of Med, Kochi",MBBS,DEEMED NRI,4379980,1110,0,0,Info not available
Haryana,Amrita School of Med. Faridabad,MBBS,DEEMED NRI,4394772,Info Not Available,0,0,24310
Andhra Pradesh,"GITAM IMS, Vizag",MBBS,DEEMED NRI,3870000,780,0,0,Info not available
Delhi,"Hamdard Institute, Delhi",MBBS,DEEMED NRI,3900014,710,0,0,26500
Karnataka,"Jagadguru Gangadhar, Hubli",MBBS,DEEMED NRI,3913000,330,Info Not Available,Info not available,Info not available
Karnataka,"JN Medical College, Belgaum",MBBS,DEEMED NRI,3913000,2400,Info Not Available,Info not available,15000
Karnataka,"JSS Med Coll, Mysore",MBBS,DEEMED NRI,3545100,2060,0,0,30000
Karnataka,"KS Hegde, Mangalore",MBBS,DEEMED NRI,2828000,1000,Info Not Available,Info not available,30000
Karnataka,"Kasturba Med Coll, Mangalore",MBBS,DEEMED NRI,3173400,1290,Info Not Available,Info not available,Info not available
Karnataka,"Kasturba Med Coll, Manipal",MBBS,DEEMED NRI,4231200,2032,Info Not Available,Info not available,30000
Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED NRI,3440000,940,0,0,12000
Karnataka,"Rajeshwari, Bangalore",MBBS,DEEMED NRI,3784000,1460,0,0,Info not available
Gujarat,"SBKS, Vadadora",MBBS,DEEMED NRI,3440000,1340,0,0,Info not available
Karnataka,"Shri BM Patil, Vijayapura",MBBS,DEEMED NRI,2850000,1130,Info Not Available,Info not available,Info not available
Karnataka,"SDU Med Coll, Kolar",MBBS,DEEMED NRI,3956000,1100,Info Not Available,Info not available,17000
Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,DEEMED NRI,4300000,720,Info Not Available,Info not available,Info not available
Karnataka,"Siddhartha Med Coll, Tumkur",MBBS,DEEMED NRI,4200000,960,Info Not Available,Info not available,Info not available
Jharkhand,"Manipal TataMedColl,Jamshedpur",MBBS,DEEMED NRI,2390800,983,0,0,Info not available
Karnataka,"Yenepoya Med Coll, Mangalore",MBBS,DEEMED NRI,5504000,910,Info Not Available,Info not available,12000
Maharashtra,"MGM Med Coll,Panvel",MBBS,DEEMED NRI,5160000,Info Not Available,0,0,18000
Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED NRI,4300000,2600,0,0,30000
Delhi,"AIIMS, Delhi",MBBS,AMS-FRGNOCI,1433362,3194,0,0,30700
Delhi,"Lady Hardinge, Delhi",MBBS,DEL CW,1665,877,1,1500000,24000
Delhi,"MAMC, Delhi",MBBS,DEL CW,2095,2800,1,1500000,23000
Delhi,"UCMS, Delhi",MBBS,DEL CW,31340,1000,1,1500000,28000
Delhi,"ABVIMS (Dr RML Hosp), Delhi",MBBS,IP CW,41000,1626,1,1500000,30070
Delhi,"VMMC, Delhi",MBBS,IP CW,41000,1550,1,1500000,26300
Delhi,"ESI, Basaidarpur, Delhi",MBBS,IP CW,100000,Info Not Available,1,500000,26300
Rajasthan,"GDC, Jodhpur",BDS,AI,35077,Info Not Available,Info Not Available,Info not available,Info not available
Odisha,"SCB Dental Coll, Cuttack",BDS,AI,22000,100,2,2500000,42075
Andhra Pradesh,"Govt Dental Coll, Vijayawada",BDS,AI,9000,Info Not Available,0,0,Info not available
Andhra Pradesh,"Govt Dental Coll, Kadapa",BDS,AI,9000,750,0,0,Info not available
Assam,"Regional Dental Coll, Guwahati",BDS,AI,5000,Info Not Available,5,2000000,Info not available
Assam,"Govt Dental College, Dibrugarh",BDS,AI,5000,Info Not Available,5,2000000,Info not available
Assam,"Govt Dental College, Silchar",BDS,AI,5000,Info Not Available,5,2000000,Info not available
Bihar,Government Dental Coll Paithna,BDS,AI,9500,100,Info Not Available,Info not available,Info not available
Bihar,"Patna Dental Coll, Patna",BDS,AI,9500,Info Not Available,Info Not Available,Info not available,Info not available
Chhattisgarh,"Govt Dental Coll, Raipur",BDS,AI,20500,Info Not Available,0,0,Info not available
Delhi,"Maulana Azad IDS, New Delhi",BDS,AI,5395,Info Not Available,Info Not Available,Info not available,Info not available
Goa,"Govt Dental Coll, Goa",BDS,AI,152450,Info Not Available,1,1000000,Info not available
Gujarat,"Govt Dental Coll, Ahmedabad",BDS,AI,20000,Info Not Available,Info Not Available,Info not available,20160
Gujarat,"Govt Dental Coll, Jamnagar",BDS,AI,20000,1400,Info Not Available,Info not available,20160
