STATE,INSTITUTE,COURSE,QUOTA,FEE,BEDS,BOND YEARS,BOND PENALTY,STIPEND YEAR 1
Maharashtra,"JN Med College, Meghe, Wardha",OPHTHALMOLOGY,NRI,"₹ 48,85,000.00",2150,1,"₹ 5,00,000.00","₹ 66,829.00"
Maharashtra,"DY Patil, Pimpri, Pune",RADIO DIAGNOSIS,NRI,"₹ 1,08,55,000.00",2011,1,₹ 0.00,"₹ 76,629.00"
Maharashtra,"DY Patil, Pimpri, Pune",PAEDIATRICS,NRI,"₹ 91,85,000.00",2011,1,₹ 0.00,"₹ 76,629.00"
Uttarakhand,"Govt Med Coll, Haldwani",TBRD,AIQ,"₹ 60,000.00",600,2,"₹ 2,50,00,000.00","₹ 71,257.00"
Maharashtra,"DY Patil, Pimpri, Pune",GENERAL MEDICINE,NRI,"₹ 1,08,55,000.00",2011,1,₹ 0.00,"₹ 76,629.00"
Maharashtra,"DY Patil, Pimpri, Pune",OBG,NRI,"₹ 1,08,55,000.00",2011,1,₹ 0.00,"₹ 76,629.00"
Maharashtra,"DY Patil, Pimpri, Pune",GENERAL SURGERY,NRI,"₹ 91,85,000.00",2011,1,₹ 0.00,"₹ 76,629.00"
Jammu and Kashmir,"District Hospital, Pulwama, JK",DA(NBEMS),NBE Diploma,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 48,000.00"
Jammu and Kashmir,"District Hospital, Pulwama, JK",DCH(NBEMS),NBE Diploma,"₹ 1,25,000.00",200,0,₹ 0.00,"₹ 48,000.00"
Maharashtra,"JN Med College, Meghe, Wardha",PHYSIOLOGY,NRI,"₹ 7,32,000.00",2150,1,"₹ 5,00,000.00","₹ 66,829.00"
Uttarakhand,"Govt Med Coll, Haldwani",FORENSIC MEDICINE,AIQ,"₹ 1,00,000.00",600,0,₹ 0.00,"₹ 71,257.00"
Jammu and Kashmir,"Govt Dist Hosp, Shopian Kashmir",DA(NBEMS),NBE Diploma,"₹ 1,25,000.00",105,0,₹ 0.00,"₹ 48,000.00"
Jammu and Kashmir,"Govt Hosp, Gandhi Nagar, JK",DGO(NBEMS),NBE Diploma,"₹ 1,25,000.00",160,0,₹ 0.00,"₹ 48,000.00"
Uttarakhand,"Govt Med Coll, Haldwani",PHARMACOLOGY,AIQ,"₹ 1,00,000.00",600,0,₹ 0.00,"₹ 71,257.00"
Maharashtra,"JN Med College, Meghe, Wardha",ANATOMY,NRI,"₹ 7,32,000.00",2150,1,"₹ 5,00,000.00","₹ 66,829.00"
Maharashtra,"JN Med College, Meghe, Wardha",PHARMACOLOGY,NRI,"₹ 7,32,000.00",2150,1,"₹ 5,00,000.00","₹ 66,829.00"
Uttarakhand,"Govt Med Coll, Haldwani",MICROBIOLOGY,AIQ,"₹ 1,00,000.00",600,0,₹ 0.00,"₹ 71,257.00"
Jammu and Kashmir,"Govt Hosp, Gandhi Nagar, JK",DO(NBEMS),NBE Diploma,"₹ 1,25,000.00",160,0,₹ 0.00,"₹ 48,000.00"
Maharashtra,"JN Med College, Meghe, Wardha",MICROBIOLOGY,NRI,"₹ 7,32,000.00",2150,1,"₹ 5,00,000.00","₹ 66,829.00"
Maharashtra,"JN Med College, Meghe, Wardha",SPM,NRI,"₹ 7,32,000.00",2150,1,"₹ 5,00,000.00","₹ 66,829.00"
Maharashtra,"JN Med College, Meghe, Wardha",BIOCHEMISTRY,NRI,"₹ 7,32,000.00",2150,1,"₹ 5,00,000.00","₹ 66,829.00"
Uttarakhand,"Govt Med Coll, Haldwani",PATHOLOGY,AIQ,"₹ 60,000.00",600,2,"₹ 2,50,00,000.00","₹ 71,257.00"
Uttarakhand,"Govt Med Coll, Haldwani",GENERAL SURGERY,AIQ,"₹ 60,000.00",600,2,"₹ 2,50,00,000.00","₹ 71,257.00"
Uttarakhand,"Govt Med Coll, Haldwani",GENERAL MEDICINE,AIQ,"₹ 60,000.00",600,2,"₹ 2,50,00,000.00","₹ 71,257.00"
Uttarakhand,"Govt Med Coll, Haldwani",OBG,AIQ,"₹ 60,000.00",600,2,"₹ 2,50,00,000.00","₹ 71,257.00"
Uttarakhand,"Govt Med Coll, Haldwani",ENT,AIQ,"₹ 60,000.00",600,2,"₹ 2,50,00,000.00","₹ 71,257.00"
Andhra Pradesh,"SVIMS, Tirupati",RADIO DIAGNOSIS,AIQ,"₹ 2,11,600.00",1257,1,"₹ 40,00,000.00","₹ 80,904.00"
Andhra Pradesh,"SVIMS, Tirupati",IHBT,AIQ,"₹ 2,11,600.00",1257,1,"₹ 40,00,000.00","₹ 80,904.00"
Uttarakhand,"Govt Med Coll, Haldwani",PAEDIATRICS,AIQ,"₹ 60,000.00",600,2,"₹ 2,50,00,000.00","₹ 71,257.00"
Uttarakhand,"Govt Med Coll, Haldwani",OPHTHALMOLOGY,AIQ,"₹ 60,000.00",600,2,"₹ 2,50,00,000.00","₹ 71,257.00"
Uttarakhand,"Govt Med Coll, Haldwani",ANAESTHESIOLOGY,AIQ,"₹ 60,000.00",600,2,"₹ 2,50,00,000.00","₹ 71,257.00"
Uttarakhand,"Govt Med Coll, Haldwani",SPM,AIQ,"₹ 1,00,000.00",600,0,₹ 0.00,"₹ 71,257.00"
Uttarakhand,"Govt Med Coll, Haldwani",ANATOMY,AIQ,"₹ 1,00,000.00",600,0,₹ 0.00,"₹ 71,257.00"
Maharashtra,"Govt Med Coll, Akola",RADIO DIAGNOSIS,AIQ,"₹ 1,43,300.00",840,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"Govt Med Coll, Akola",PAEDIATRICS,AIQ,"₹ 1,43,300.00",840,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"Govt Med Coll, Akola",ANAESTHESIOLOGY,AIQ,"₹ 1,43,300.00",840,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"Govt Med Coll, Akola",ENT,AIQ,"₹ 1,43,300.00",840,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"Govt Med Coll, Akola",TBRD,AIQ,"₹ 1,43,300.00",840,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"Govt Med Coll, Akola",OPHTHALMOLOGY,AIQ,"₹ 1,43,300.00",840,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"Govt Med Coll, Akola",ANATOMY,AIQ,"₹ 1,43,300.00",840,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"Govt Med Coll, Akola",DERMATOLOGY,AIQ,"₹ 1,43,300.00",840,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"Govt Med Coll, Akola",SPM,AIQ,"₹ 1,43,300.00",840,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"Govt Med Coll, Akola",PHYSIOLOGY,AIQ,"₹ 1,43,300.00",840,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"Govt Med Coll, Akola",OBG,AIQ,"₹ 1,43,300.00",840,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"Govt Med Coll, Akola",BIOCHEMISTRY,AIQ,"₹ 1,43,300.00",840,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"JN Med College, Meghe, Wardha",ENT,MNG,"₹ 24,00,000.00",2150,1,"₹ 5,00,000.00","₹ 66,829.00"
Maharashtra,"Govt Med Coll, Akola",FORENSIC MEDICINE,AIQ,"₹ 1,43,300.00",840,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"Govt Med Coll, Akola",PATHOLOGY,AIQ,"₹ 1,43,300.00",840,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"Govt Med Coll, Akola",PHARMACOLOGY,AIQ,"₹ 1,43,300.00",840,1,"₹ 50,00,000.00","₹ 92,522.00"
Maharashtra,"Govt Med Coll, Akola",MICROBIOLOGY,AIQ,"₹ 1,43,300.00",840,1,"₹ 50,00,000.00","₹ 92,522.00"
Chhattisgarh,"Govt Med Coll, Ambikapur",ORTHOPAEDICS,AIQ,"₹ 20,000.00",785,2,"₹ 50,00,000.00","₹ 67,500.00"
Chhattisgarh,"Govt Med Coll, Ambikapur",ANAESTHESIOLOGY,AIQ,"₹ 20,000.00",785,2,"₹ 50,00,000.00","₹ 67,500.00"
Chhattisgarh,"Govt Med Coll, Ambikapur",GENERAL MEDICINE,AIQ,"₹ 20,000.00",785,2,"₹ 50,00,000.00","₹ 67,500.00"
Chhattisgarh,"Govt Med Coll, Ambikapur",ANATOMY,AIQ,"₹ 20,000.00",785,2,"₹ 50,00,000.00","₹ 67,500.00"
Chhattisgarh,"Govt Med Coll, Ambikapur",PATHOLOGY,AIQ,"₹ 20,000.00",785,2,"₹ 50,00,000.00","₹ 67,500.00"
Chhattisgarh,"Govt Med Coll, Ambikapur",OBG,AIQ,"₹ 20,000.00",785,2,"₹ 50,00,000.00","₹ 67,500.00"
Chhattisgarh,"Govt Med Coll, Ambikapur",ENT,AIQ,"₹ 20,000.00",785,2,"₹ 50,00,000.00","₹ 67,500.00"
Chhattisgarh,"Govt Med Coll, Ambikapur",PHYSIOLOGY,AIQ,"₹ 20,000.00",785,2,"₹ 50,00,000.00","₹ 67,500.00"
Chhattisgarh,"Govt Med Coll, Ambikapur",GENERAL SURGERY,AIQ,"₹ 20,000.00",785,2,"₹ 50,00,000.00","₹ 67,500.00"
Chhattisgarh,"Govt Med Coll, Ambikapur",PAEDIATRICS,AIQ,"₹ 20,000.00",785,2,"₹ 50,00,000.00","₹ 67,500.00"
Chhattisgarh,"Govt Med Coll, Ambikapur",BIOCHEMISTRY,AIQ,"₹ 20,000.00",785,2,"₹ 50,00,000.00","₹ 67,500.00"
Chhattisgarh,"Govt Med Coll, Ambikapur",SPM,AIQ,"₹ 20,000.00",785,2,"₹ 50,00,000.00","₹ 67,500.00"
Chhattisgarh,"Govt Med Coll, Ambikapur",MICROBIOLOGY,AIQ,"₹ 20,000.00",785,2,"₹ 50,00,000.00","₹ 67,500.00"
Chhattisgarh,"Govt Med Coll, Ambikapur",OPHTHALMOLOGY,AIQ,"₹ 20,000.00",785,2,"₹ 50,00,000.00","₹ 67,500.00"
Punjab,"Govt Med Coll, Amritsar",DERMATOLOGY,AIQ,"₹ 1,25,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Punjab,"Govt Med Coll, Amritsar",PATHOLOGY,AIQ,"₹ 1,25,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Punjab,"Govt Med Coll, Amritsar",GENERAL MEDICINE,AIQ,"₹ 1,25,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Punjab,"Govt Med Coll, Amritsar",ANAESTHESIOLOGY,AIQ,"₹ 1,25,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Punjab,"Govt Med Coll, Amritsar",DA,AIQ,"₹ 1,25,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Punjab,"Govt Med Coll, Amritsar",RADIO DIAGNOSIS,AIQ,"₹ 1,25,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Punjab,"Govt Med Coll, Amritsar",FORENSIC MEDICINE,AIQ,"₹ 1,00,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Punjab,"Govt Med Coll, Amritsar",PSYCHIATRY,AIQ,"₹ 1,25,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Punjab,"Govt Med Coll, Amritsar",PHYSIOLOGY,AIQ,"₹ 1,00,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Punjab,"Govt Med Coll, Amritsar",DCH,AIQ,"₹ 1,25,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Punjab,"Govt Med Coll, Amritsar",PHARMACOLOGY,AIQ,"₹ 1,00,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Punjab,"Govt Med Coll, Amritsar",OPHTHALMOLOGY,AIQ,"₹ 1,25,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Punjab,"Govt Med Coll, Amritsar",PAEDIATRICS,AIQ,"₹ 1,25,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Punjab,"Govt Med Coll, Amritsar",OBG,AIQ,"₹ 1,25,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Punjab,"Govt Med Coll, Amritsar",SPM,AIQ,"₹ 1,00,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Punjab,"Govt Med Coll, Amritsar",GENERAL SURGERY,AIQ,"₹ 1,25,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Punjab,"Govt Med Coll, Amritsar",TBRD,AIQ,"₹ 1,25,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Punjab,"Govt Med Coll, Amritsar",ENT,AIQ,"₹ 1,25,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Karnataka,"District Hospital, Vijayapura",DNBANAESTHESIOLOGY,DNB Post MBBS,"₹ 1,25,000.00",426,1,"₹ 20,00,000.00","₹ 45,000.00"
Maharashtra,"KEM Hospital, Pune",DNBANAESTHESIOLOGY,DNB Post MBBS,"₹ 1,25,000.00",550,0,₹ 0.00,"₹ 90,000.00"
Maharashtra,"KEM Hospital, Pune",DNBEMERGENCY MEDICINE,DNB Post MBBS,"₹ 1,25,000.00",550,0,₹ 0.00,"₹ 90,000.00"
Maharashtra,"KEM Hospital, Pune",DNBOBG,DNB Post MBBS,"₹ 1,25,000.00",550,0,₹ 0.00,"₹ 90,000.00"
Maharashtra,"KEM Hospital, Pune",DNBPAEDIATRICS,DNB Post MBBS,"₹ 1,25,000.00",550,0,₹ 0.00,"₹ 90,000.00"
Maharashtra,"KEM Hospital, Pune",DNBRADIO DIAGNOSIS,DNB Post MBBS,"₹ 1,25,000.00",550,0,₹ 0.00,"₹ 90,000.00"
Rajasthan,"ShalbyHosp,VaishaliNagar,Jaipur",DNBANAESTHESIOLOGY,DNB Post MBBS,"₹ 1,25,000.00",240,0,₹ 0.00,"₹ 55,000.00"
Maharashtra,"KEM Hospital, Pune",DNBPATHOLOGY,DNB Post MBBS,"₹ 1,25,000.00",550,0,₹ 0.00,"₹ 90,000.00"
Maharashtra,"KEM Hospital, Pune",DCH(NBEMS),NBE Diploma,"₹ 1,25,000.00",550,0,₹ 0.00,"₹ 90,000.00"
Maharashtra,"KEM Hospital, Pune",DLO(NBEMS),NBE Diploma,"₹ 1,25,000.00",550,0,₹ 0.00,"₹ 90,000.00"
Maharashtra,"KEM Hospital, Pune",DTBCD(NBEMS),NBE Diploma,"₹ 1,25,000.00",550,0,₹ 0.00,"₹ 90,000.00"
Punjab,"Govt Med Coll, Amritsar",MICROBIOLOGY,AIQ,"₹ 1,00,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Punjab,"Govt Med Coll, Amritsar",BIOCHEMISTRY,AIQ,"₹ 1,00,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Punjab,"Govt Med Coll, Amritsar",ORTHOPAEDICS,AIQ,"₹ 1,25,000.00",951,1,"₹ 10,00,000.00","₹ 67,968.00"
Uttar Pradesh,"KGMU, Lucknow",EMERGENCY MEDICINE,AIQ,"₹ 54,700.00",4500,2,"₹ 40,00,000.00","₹ 1,09,955.00"
Madhya Pradesh,"MGM Med Coll, Indore",EMERGENCY MEDICINE,AIQ,"₹ 1,01,500.00",1300,1,"₹ 10,00,000.00","₹ 75,444.00"
Tamil Nadu,"Madras Med Coll, Chennai",EMERGENCY MEDICINE,AIQ,"₹ 50,000.00",7285,2,"₹ 40,00,000.00","₹ 52,451.00"
Tamil Nadu,"Madurai Med Coll, Madurai",EMERGENCY MEDICINE,AIQ,"₹ 50,000.00",3518,2,"₹ 40,00,000.00","₹ 52,451.00"
Maharashtra,"Govt&MPGIMER, Nashik",EMERGENCY MEDICINE,AIQ,"₹ 1,43,300.00",NA,1,"₹ 50,00,000.00","₹ 92,522.00"
Kerala,"Medical College, Trivandrum",EMERGENCY MEDICINE,AIQ,"₹ 69,470.00",2126,1,"₹ 50,00,000.00","₹ 57,876.00"
Tamil Nadu,"Govt. Mohan Kumaramangalam, Salem",EMERGENCY MEDICINE,AIQ,"₹ 50,000.00",1642,2,"₹ 40,00,000.00","₹ 52,451.00"
Telangana,"NIMS, Hyderabad",EMERGENCY MEDICINE,AIQ,"₹ 72,000.00",1498,1,"₹ 20,00,000.00","₹ 1,11,780.00"
Tamil Nadu,"Rajah Muthiah, Annamalainagar",EMERGENCY MEDICINE,AIQ,"₹ 50,000.00",1400,2,"₹ 40,00,000.00","₹ 52,451.00"
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",EMERGENCY MEDICINE,AIQ,"₹ 48,600.00",715,0,₹ 0.00,"₹ 60,823.00"
Uttar Pradesh,"SGPGI, Lucknow",EMERGENCY MEDICINE,AIQ,"₹ 61,600.00",1609,2,"₹ 40,00,000.00","₹ 1,11,780.00"
Rajasthan,"SMS, Jaipur",EMERGENCY MEDICINE,AIQ,"₹ 11,647.00",5702,2,"₹ 25,00,000.00","₹ 82,800.00"
Tamil Nadu,"Stanley Med Coll, Chennai",EMERGENCY MEDICINE,AIQ,"₹ 50,000.00",1661,2,"₹ 40,00,000.00","₹ 52,451.00"
Tamil Nadu,Thanjavur Med Coll,EMERGENCY MEDICINE,AIQ,"₹ 50,000.00",1466,2,"₹ 40,00,000.00","₹ 52,451.00"
Tamil Nadu,Govt Theni Med Coll,EMERGENCY MEDICINE,AIQ,"₹ 50,000.00",940,2,"₹ 40,00,000.00","₹ 52,451.00"
Tamil Nadu,Govt Thiruvarur Med Coll,EMERGENCY MEDICINE,AIQ,"₹ 50,000.00",555,2,"₹ 40,00,000.00","₹ 52,451.00"
Tamil Nadu,Govt Thoothukudi Med Coll,EMERGENCY MEDICINE,AIQ,"₹ 50,000.00",1212,2,"₹ 40,00,000.00","₹ 52,451.00"
Tamil Nadu,Tirunelveli Med Coll,EMERGENCY MEDICINE,AIQ,"₹ 50,000.00",1737,2,"₹ 40,00,000.00","₹ 52,451.00"
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",EMERGENCY MEDICINE,AIQ,"₹ 48,600.00",532,0,₹ 0.00,"₹ 60,823.00"
Karnataka,"ESI, Bangalore",EMERGENCY MEDICINE,AIQ,"₹ 2,50,000.00",530,2,"₹ 10,00,000.00","₹ 1,11,780.00"
Telangana,"Malla Reddy IMS, Hyderabad",EMERGENCY MEDICINE,MNG,"₹ 25,00,000.00",940,1,"₹ 15,00,000.00","₹ 45,000.00"
Telangana,"Malla Reddy(Women), Hyderabad",EMERGENCY MEDICINE,MNG,"₹ 25,00,000.00",1050,1,"₹ 15,00,000.00","₹ 45,000.00"
Pondicherry,"Aarupadai Veedu, Pondicherry",EMERGENCY MEDICINE,MNG,"₹ 35,00,000.00",584,0,₹ 0.00,"₹ 40,000.00"
Tamil Nadu,"ACS Med Coll, Chennai",EMERGENCY MEDICINE,MNG,"₹ 30,00,000.00",1050,0,₹ 0.00,"₹ 20,000.00"
Kerala,"Amrita School of Med, Kochi",EMERGENCY MEDICINE,MNG,"₹ 21,00,000.00",1110,0,₹ 0.00,"₹ 43,000.00"
Maharashtra,"BVDU, Sangli",EMERGENCY MEDICINE,MNG,"₹ 24,31,010.00",853,1,"₹ 12,00,000.00","₹ 76,000.00"
Maharashtra,"BVDU, Pune",EMERGENCY MEDICINE,MNG,"₹ 30,67,705.00",856,1,"₹ 12,00,000.00","₹ 76,000.00"
Odisha,"IMS & SUM, Bhubaneswar",EMERGENCY MEDICINE,MNG,"₹ 19,80,000.00",1410,0,₹ 0.00,"₹ 60,000.00"
Karnataka,"JN Medical College, Belgaum",EMERGENCY MEDICINE,MNG,"₹ 8,85,000.00",2400,1,"₹ 10,00,000.00","₹ 45,000.00"
Karnataka,"JSS Med Coll, Mysore",EMERGENCY MEDICINE,MNG,"₹ 22,00,000.00",2060,0,₹ 0.00,"₹ 45,000.00"
Odisha,"Kalinga IMS, Bhubaneswar",EMERGENCY MEDICINE,MNG,"₹ 21,00,000.00",1750,0,₹ 0.00,"₹ 70,000.00"
Karnataka,"Kasturba Med Coll, Manipal",EMERGENCY MEDICINE,MNG,"₹ 26,50,000.00",2032,0,₹ 0.00,"₹ 45,000.00"
Maharashtra,"Krishna IMS, Karad",EMERGENCY MEDICINE,MNG,"₹ 27,00,000.00",1125,0,₹ 0.00,"₹ 88,213.00"
Maharashtra,"MGM Med Coll, Aurangabad",EMERGENCY MEDICINE,MNG,"₹ 30,00,000.00",700,1,"₹ 25,00,000.00","₹ 88,000.00"
Maharashtra,"MGM Med Coll, Navi Mumbai",EMERGENCY MEDICINE,MNG,"₹ 30,00,000.00",1740,1,"₹ 25,00,000.00","₹ 88,000.00"
Maharashtra,"DY Patil, Navi Mumbai",EMERGENCY MEDICINE,MNG,"₹ 42,50,000.00",1662,1,"₹ 10,00,000.00","₹ 76,629.00"
Karnataka,"Rajeshwari, Bangalore",EMERGENCY MEDICINE,MNG,"₹ 32,00,000.00",1460,0,₹ 0.00,"₹ 25,000.00"
Uttar Pradesh,"Santosh Med Coll, Ghaziabad",EMERGENCY MEDICINE,MNG,"₹ 32,00,000.00",800,0,₹ 0.00,"₹ 56,010.00"
Karnataka,"Shri BM Patil, Vijayapura",EMERGENCY MEDICINE,MNG,"₹ 22,00,000.00",1130,0,₹ 0.00,"₹ 45,000.00"
Karnataka,"SDU Med Coll, Kolar",EMERGENCY MEDICINE,MNG,"₹ 30,00,000.00",1100,1,"₹ 22,00,000.00","₹ 45,000.00"
Pondicherry,"SLIMS, Pondicherry",EMERGENCY MEDICINE,MNG,"₹ 40,00,000.00",1230,0,₹ 0.00,"₹ 43,000.00"
Tamil Nadu,"SRMC & RI, Chennai",EMERGENCY MEDICINE,MNG,"₹ 32,00,000.00",1800,0,₹ 0.00,"₹ 48,000.00"
Karnataka,"Siddhartha Med Coll, Tumkur",EMERGENCY MEDICINE,MNG,"₹ 31,50,000.00",960,0,₹ 0.00,"₹ 30,000.00"
Tamil Nadu,"SRM Med Coll, Kancheepuram",EMERGENCY MEDICINE,MNG,"₹ 30,00,000.00",1590,0,₹ 0.00,"₹ 50,923.00"
Tamil Nadu,"Vinayaka Missions, Salem",EMERGENCY MEDICINE,MNG,"₹ 27,50,000.00",560,0,₹ 0.00,"₹ 35,000.00"
Karnataka,"Yenepoya Med Coll, Mangalore",EMERGENCY MEDICINE,MNG,"₹ 35,00,000.00",910,0,₹ 0.00,"₹ 45,000.00"
Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",EMERGENCY MEDICINE,MNG,"₹ 25,00,000.00",1180,0,₹ 0.00,"₹ 48,000.00"
Karnataka,"Kasturba Med Coll, Mangalore",EMERGENCY MEDICINE,MNG,"₹ 26,50,000.00",1290,0,₹ 0.00,"₹ 45,000.00"
Bihar,"Govt Med Coll, Bettiah",OPHTHALMOLOGY,AIQ,"₹ 9,000.00",470,3,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"Govt Med Coll, Bettiah",MICROBIOLOGY,AIQ,"₹ 9,000.00",470,3,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"Govt Med Coll, Bettiah",PHYSIOLOGY,AIQ,"₹ 9,000.00",470,3,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"Govt Med Coll, Bettiah",ANATOMY,AIQ,"₹ 9,000.00",470,3,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"Govt Med Coll, Bettiah",RADIO DIAGNOSIS,AIQ,"₹ 9,000.00",470,3,"₹ 25,00,000.00","₹ 82,000.00"
Bihar,"Govt Med Coll, Bettiah",OBG,AIQ,"₹ 9,000.00",470,3,"₹ 25,00,000.00","₹ 82,000.00"
Rajasthan,"Govt Med Coll, Bharatpur",MICROBIOLOGY,AIQ,"₹ 12,812.00",NA,2,"₹ 25,00,000.00","₹ 82,800.00"
Rajasthan,"Govt Med Coll, Bharatpur",SPM,AIQ,"₹ 12,812.00",NA,2,"₹ 25,00,000.00","₹ 82,800.00"
Rajasthan,"Govt Med Coll, Bharatpur",PATHOLOGY,AIQ,"₹ 12,812.00",NA,2,"₹ 25,00,000.00","₹ 82,800.00"
Rajasthan,"Govt Med Coll, Bharatpur",ANATOMY,AIQ,"₹ 12,812.00",NA,2,"₹ 25,00,000.00","₹ 82,800.00"
Rajasthan,"Govt Med Coll, Bharatpur",GENERAL MEDICINE,AIQ,"₹ 12,812.00",NA,2,"₹ 25,00,000.00","₹ 82,800.00"
Rajasthan,"Govt Med Coll, Bhilwara",PATHOLOGY,AIQ,"₹ 12,812.00",NA,2,"₹ 25,00,000.00","₹ 82,800.00"
Rajasthan,"Govt Med Coll, Bhilwara",MICROBIOLOGY,AIQ,"₹ 12,812.00",NA,2,"₹ 25,00,000.00","₹ 82,800.00"
Rajasthan,"Govt Med Coll, Bhilwara",ANAESTHESIOLOGY,AIQ,"₹ 12,812.00",NA,2,"₹ 25,00,000.00","₹ 82,800.00"
Rajasthan,"Govt Med Coll, Bhilwara",BIOCHEMISTRY,AIQ,"₹ 12,812.00",NA,2,"₹ 25,00,000.00","₹ 82,800.00"
Rajasthan,"Govt Med Coll, Bhilwara",GENERAL SURGERY,AIQ,"₹ 12,812.00",NA,2,"₹ 25,00,000.00","₹ 82,800.00"
Chandigarh,"GMC, Chandigarh",PATHOLOGY,AIQ,"₹ 34,500.00",967,0,₹ 0.00,"₹ 1,07,000.00"
Chandigarh,"GMC, Chandigarh",ORTHOPAEDICS,AIQ,"₹ 34,500.00",967,0,₹ 0.00,"₹ 1,07,000.00"
Chandigarh,"GMC, Chandigarh",ANATOMY,AIQ,"₹ 34,500.00",967,0,₹ 0.00,"₹ 1,07,000.00"
Chandigarh,"GMC, Chandigarh",OPHTHALMOLOGY,AIQ,"₹ 34,500.00",967,0,₹ 0.00,"₹ 1,07,000.00"
Chandigarh,"GMC, Chandigarh",OBG,AIQ,"₹ 34,500.00",967,0,₹ 0.00,"₹ 1,07,000.00"
Chandigarh,"GMC, Chandigarh",FORENSIC MEDICINE,AIQ,"₹ 34,500.00",967,0,₹ 0.00,"₹ 1,07,000.00"
Chandigarh,"GMC, Chandigarh",IHBT,AIQ,"₹ 34,500.00",967,0,₹ 0.00,"₹ 1,07,000.00"
Chandigarh,"GMC, Chandigarh",SPM,AIQ,"₹ 34,500.00",967,0,₹ 0.00,"₹ 1,07,000.00"
Chandigarh,"GMC, Chandigarh",ANAESTHESIOLOGY,AIQ,"₹ 34,500.00",967,0,₹ 0.00,"₹ 1,07,000.00"
Chandigarh,"GMC, Chandigarh",PHARMACOLOGY,AIQ,"₹ 34,500.00",967,0,₹ 0.00,"₹ 1,07,000.00"
Chandigarh,"GMC, Chandigarh",PHYSIOLOGY,AIQ,"₹ 34,500.00",967,0,₹ 0.00,"₹ 1,07,000.00"
Chandigarh,"GMC, Chandigarh",RADIATION ONCOLOGY,AIQ,"₹ 34,500.00",967,0,₹ 0.00,"₹ 1,07,000.00"
Chandigarh,"GMC, Chandigarh",RADIO DIAGNOSIS,AIQ,"₹ 34,500.00",967,0,₹ 0.00,"₹ 1,07,000.00"
Chandigarh,"GMC, Chandigarh",BIOCHEMISTRY,AIQ,"₹ 34,500.00",967,0,₹ 0.00,"₹ 1,07,000.00"
Chandigarh,"GMC, Chandigarh",PAEDIATRICS,AIQ,"₹ 34,500.00",967,0,₹ 0.00,"₹ 1,07,000.00"
Chandigarh,"GMC, Chandigarh",GENERAL MEDICINE,AIQ,"₹ 34,500.00",967,0,₹ 0.00,"₹ 1,07,000.00"
Chandigarh,"GMC, Chandigarh",DERMATOLOGY,AIQ,"₹ 34,500.00",967,0,₹ 0.00,"₹ 1,07,000.00"
